Lat (DD),Long (DD),Depth
51.326750524,-003.496825194,-17.815
51.326751613,-003.496805943,-17.834
51.326752530,-003.496779185,-17.846
51.326743420,-003.496765492,-17.861
51.326746456,-003.496752887,-17.883
51.326742961,-003.496737130,-17.946
51.326743420,-003.496711806,-17.990
51.326744394,-003.496700060,-18.023
51.326744394,-003.496683043,-18.109
51.326744680,-003.496665167,-18.147
51.326743420,-003.496645973,-18.188
51.326752186,-003.496617382,-18.212
51.326752988,-003.496593719,-18.194
51.326753446,-003.496581400,-18.137
51.326752759,-003.496564383,-18.116
51.326753561,-003.496539804,-18.107
51.326753160,-003.496522328,-18.069
51.326749493,-003.496511213,-18.052
51.326753504,-003.496493852,-18.067
51.326750639,-003.496482221,-18.065
51.326743649,-003.496466408,-18.103
51.326752014,-003.496445266,-18.105
51.326753446,-003.496415013,-18.129
51.326751441,-003.496405674,-18.137
51.326753504,-003.496390090,-18.135
51.326753389,-003.496372042,-18.101
51.326753217,-003.496353535,-18.126
51.326753275,-003.496331877,-18.135
51.326753446,-003.496310391,-18.114
51.326752358,-003.496289077,-18.064
51.326753275,-003.496280941,-18.002
51.326764734,-003.501377172,-18.128
51.326763932,-003.501356087,-18.087
51.326762786,-003.501337122,-17.816
51.326755624,-003.501330590,-17.846
51.326760780,-003.501316897,-18.029
51.326759004,-003.501283894,-17.995
51.326758317,-003.501271461,-17.960
51.326754650,-003.501251293,-17.973
51.326759463,-003.501228776,-17.722
51.326763416,-003.501222072,-17.726
51.326764505,-003.501209753,-17.845
51.326759692,-003.501192737,-18.060
51.326755337,-003.501173600,-18.163
51.326754707,-003.501143806,-18.213
51.326764275,-003.501123008,-18.172
51.326761869,-003.501103814,-18.092
51.326754707,-003.501087370,-17.943
51.326763359,-003.501070525,-17.630
51.326753848,-003.501053737,-17.661
51.326762900,-003.501049039,-17.819
51.326759520,-003.501029100,-18.005
51.326760494,-003.500996155,-18.018
51.326764619,-003.500983779,-17.855
51.326759978,-003.500960345,-17.786
51.326759692,-003.500948084,-17.753
51.326761010,-003.500939088,-17.796
51.326757113,-003.500921212,-17.941
51.326754993,-003.500900070,-17.780
51.326754936,-003.500869989,-17.942
51.326763817,-003.500853947,-17.661
51.326756540,-003.500836070,-17.484
51.326756254,-003.500832747,-17.502
51.326754134,-003.500807652,-17.588
51.326754077,-003.500790348,-17.619
51.326754191,-003.500778431,-17.712
51.326755681,-003.500745314,-17.720
51.326758546,-003.500737407,-17.649
51.326762958,-003.500722109,-17.687
51.326764734,-003.500701769,-17.805
51.326762614,-003.500681143,-17.710
51.326761067,-003.500671173,-17.685
51.326756540,-003.500651463,-17.745
51.326755223,-003.500627686,-17.767
51.326764963,-003.500600413,-17.715
51.326759405,-003.500584427,-17.661
51.326761411,-003.500580588,-17.713
51.326756770,-003.500547758,-17.705
51.326761353,-003.500538419,-17.457
51.326758145,-003.500520829,-17.573
51.326757973,-003.500509771,-17.660
51.326764791,-003.500488629,-17.754
51.326760150,-003.500463705,-17.707
51.326757801,-003.500449725,-17.682
51.326763473,-003.500423713,-17.619
51.326763932,-003.500420046,-17.613
51.326754363,-003.500389450,-17.660
51.326762270,-003.500381829,-17.705
51.326754077,-003.500360916,-17.691
51.326754019,-003.500331295,-17.666
51.326763072,-003.500316283,-17.540
51.326756884,-003.500305626,-17.559
51.326757572,-003.500294110,-17.690
51.326762958,-003.500274171,-17.709
51.326763072,-003.500242085,-17.733
51.326756483,-003.500226386,-17.777
51.326755509,-003.500217620,-17.801
51.326759864,-003.500190748,-17.860
51.326754420,-003.500178200,-17.829
51.326754764,-003.500151443,-17.831
51.326754420,-003.500147719,-17.816
51.326755165,-003.500114946,-17.760
51.326754363,-003.500107784,-17.753
51.326754822,-003.500083834,-17.738
51.326753962,-003.500073292,-17.755
51.326755223,-003.500057249,-17.802
51.326754191,-003.500030091,-17.819
51.326764333,-003.500011298,-17.790
51.326755681,-003.500006198,-17.787
51.326753905,-003.499975602,-17.799
51.326759004,-003.499953372,-17.763
51.326763129,-003.499948902,-17.744
51.326760150,-003.499933089,-17.791
51.326755910,-003.499915900,-17.857
51.326755624,-003.499894414,-17.892
51.326762843,-003.499864735,-17.872
51.326754535,-003.499848463,-17.744
51.326761181,-003.499841759,-17.753
51.326759405,-003.499810018,-17.771
51.326760437,-003.499792542,-17.727
51.326760207,-003.499790652,-17.725
51.326763473,-003.499755644,-17.715
51.326757400,-003.499737538,-17.682
51.326761067,-003.499719662,-17.657
51.326763932,-003.499712958,-17.625
51.326757228,-003.499688092,-17.535
51.326754535,-003.499672794,-17.509
51.326754535,-003.499660991,-17.558
51.326763817,-003.499645579,-17.578
51.326764848,-003.499627416,-17.651
51.326764906,-003.499597106,-17.651
51.326763588,-003.499576709,-17.453
51.326762442,-003.499567886,-17.408
51.326757686,-003.499547546,-17.453
51.326757285,-003.499533680,-17.425
51.326755108,-003.499521476,-17.555
51.326754764,-003.499503084,-17.636
51.326754650,-003.499484520,-17.677
51.326754535,-003.499466988,-17.750
51.326755337,-003.499449742,-17.824
51.326754764,-003.499414390,-17.789
51.326757171,-003.499403160,-17.777
51.326753733,-003.499390956,-17.856
51.326754420,-003.499377721,-17.894
51.326753905,-003.499354688,-17.933
51.326757744,-003.499337098,-17.951
51.326754764,-003.499310284,-17.916
51.326761812,-003.499294928,-17.860
51.326763244,-003.499271036,-17.821
51.326760666,-003.499253676,-17.759
51.326763015,-003.499235685,-17.758
51.326756426,-003.499234195,-17.737
51.326764676,-003.499201135,-17.702
51.326764963,-003.499191911,-17.717
51.326762786,-003.499163950,-17.700
51.326753905,-003.499154554,-17.702
51.326758890,-003.499142980,-17.717
51.326763702,-003.499124302,-17.669
51.326755395,-003.499103847,-17.604
51.326754191,-003.499087059,-17.641
51.326755280,-003.499072105,-17.732
51.326754134,-003.499053828,-17.788
51.326755738,-003.499023461,-17.812
51.326754363,-003.499018133,-17.810
51.326760780,-003.498992292,-17.838
51.326761411,-003.498980375,-17.890
51.326762843,-003.498961868,-17.913
51.326753905,-003.498943018,-17.914
51.326756540,-003.498918094,-17.870
51.326756540,-003.498897468,-17.838
51.326754191,-003.498888816,-17.896
51.326762671,-003.498874836,-17.943
51.326762385,-003.498855928,-18.065
51.326764676,-003.498834671,-18.074
51.326763874,-003.498805164,-17.821
51.326754936,-003.498787001,-17.434
51.326761239,-003.498783621,-17.398
51.326753905,-003.498764828,-17.563
51.326763817,-003.498735034,-17.616
51.326764676,-003.498725752,-17.287
51.326763989,-003.498696245,-17.521
51.326762900,-003.498679113,-17.346
51.326763588,-003.498660721,-16.970
51.326761411,-003.498644278,-16.629
51.326760150,-003.498626974,-16.615
51.326764447,-003.498616375,-16.550
51.326757686,-003.498603941,-16.549
51.326764619,-003.498570366,-16.391
51.326763129,-003.498557303,-16.187
51.326763702,-003.498543552,-16.133
51.326761582,-003.498516565,-16.401
51.326761468,-003.498506309,-16.067
51.326757744,-003.498480011,-14.555
51.326759692,-003.498471703,-14.212
51.326757171,-003.498450045,-14.034
51.326764791,-003.498430335,-13.339
51.326762556,-003.498419105,-13.227
51.326764275,-003.498404266,-13.445
51.326761010,-003.498379514,-13.632
51.326755796,-003.498370461,-13.898
51.326753962,-003.498347887,-14.155
51.326754420,-003.498335854,-14.433
51.326753962,-003.498314999,-14.878
51.326754077,-003.498285033,-13.818
51.326753733,-003.498280850,-13.881
51.326754306,-003.498263719,-14.160
51.326753905,-003.498245671,-14.269
51.326755337,-003.498218513,-14.333
51.326754592,-003.498202470,-14.596
51.326754077,-003.498186484,-14.776
51.326756139,-003.498174338,-15.252
51.326754077,-003.498145403,-15.442
51.326753790,-003.498138528,-15.862
51.326753790,-003.498115266,-16.349
51.326761812,-003.498102145,-16.874
51.326755108,-003.498068971,-17.117
51.326764505,-003.498061809,-17.221
51.326756369,-003.498048516,-17.111
51.326754707,-003.498013508,-17.278
51.326754134,-003.498011560,-17.226
51.326757457,-003.497993741,-17.345
51.326763015,-003.497976266,-17.406
51.326764046,-003.497944582,-17.301
51.326762958,-003.497924585,-17.313
51.326758145,-003.497917194,-17.194
51.326756311,-003.497894333,-17.130
51.326762958,-003.497875540,-17.443
51.326763531,-003.497862820,-17.436
51.326756139,-003.497844772,-17.483
51.326756598,-003.497822599,-17.506
51.326762213,-003.497806785,-17.502
51.326760838,-003.497796701,-17.497
51.326755337,-003.497770632,-17.420
51.326761754,-003.497747312,-17.546
51.326759061,-003.497742385,-17.471
51.326761754,-003.497724738,-17.552
51.326764505,-003.497690532,-17.614
51.326764562,-003.497677469,-17.587
51.326761468,-003.497665551,-17.558
51.326764734,-003.497653347,-17.554
51.326756369,-003.497618511,-17.643
51.326755280,-003.497610031,-17.394
51.326764734,-003.497596223,-17.504
51.326763244,-003.497567862,-17.483
51.326756197,-003.497555887,-17.435
51.326755796,-003.497540073,-17.462
51.326758660,-003.497514290,-17.475
51.326758145,-003.497505008,-17.518
51.326760780,-003.497484153,-17.495
51.326764791,-003.497456880,-17.575
51.326760551,-003.497455677,-17.470
51.326759233,-003.497433904,-17.516
51.326757171,-003.497403881,-17.524
51.326756254,-003.497400042,-17.550
51.326753848,-003.497383255,-17.619
51.326754993,-003.497361310,-17.694
51.326764963,-003.497331746,-17.638
51.326764791,-003.497317250,-17.558
51.326764734,-003.497309515,-17.560
51.326764218,-003.497279607,-17.583
51.326762900,-003.497267861,-17.605
51.326757801,-003.497249297,-17.605
51.326759119,-003.497236520,-17.624
51.326754420,-003.497222024,-17.748
51.326760322,-003.497201570,-17.774
51.326753962,-003.497185584,-17.830
51.326753962,-003.497155447,-17.849
51.326764275,-003.497136195,-17.734
51.326759806,-003.497117173,-17.665
51.326757801,-003.497111157,-17.676
51.326762728,-003.497094828,-17.713
51.326753733,-003.497061252,-17.748
51.326754363,-003.497054148,-17.718
51.326754420,-003.497039767,-17.748
51.326757686,-003.497010718,-17.781
51.326757572,-003.497005962,-17.807
51.326761697,-003.496973819,-17.818
51.326764390,-003.496969923,-17.817
51.326763817,-003.496941218,-17.812
51.326764791,-003.496923685,-17.796
51.326764791,-003.496903403,-17.754
51.326762155,-003.496893433,-17.713
51.326761984,-003.496880427,-17.741
51.326759233,-003.496845591,-17.698
51.326762098,-003.496843357,-17.733
51.326760952,-003.496825022,-17.798
51.326758030,-003.496805828,-17.808
51.326754249,-003.496784686,-17.874
51.326754879,-003.496770476,-17.933
51.326753733,-003.496753058,-17.973
51.326755509,-003.496732375,-17.987
51.326755223,-003.496715472,-18.035
51.326755337,-003.496698341,-18.112
51.326753790,-003.496675595,-18.182
51.326762556,-003.496647921,-18.215
51.326764619,-003.496632222,-18.107
51.326762499,-003.496617210,-18.014
51.326764963,-003.496594636,-17.991
51.326762958,-003.496584437,-17.964
51.326756655,-003.496561347,-17.926
51.326764333,-003.496542038,-17.991
51.326764390,-003.496531152,-17.896
51.326763760,-003.496521240,-17.996
51.326763187,-003.496489784,-17.962
51.326764562,-003.496471450,-18.002
51.326762728,-003.496465491,-18.011
51.326762786,-003.496444005,-18.051
51.326764390,-003.496431686,-18.051
51.326762556,-003.496397481,-18.054
51.326761926,-003.496382756,-18.001
51.326757858,-003.496364249,-17.995
51.326762671,-003.496357660,-18.038
51.326764390,-003.496326721,-18.041
51.326763588,-003.496309188,-17.928
51.326761812,-003.496288791,-17.824
51.326763817,-003.496280254,-17.726
51.326763702,-003.496265414,-17.679
51.326775162,-003.501373677,-18.103
51.326774302,-003.501354540,-18.037
51.326768401,-003.501337981,-17.861
51.326767828,-003.501333226,-17.879
51.326772755,-003.501303375,-17.990
51.326766854,-003.501290598,-17.909
51.326765708,-003.501265846,-18.018
51.326765421,-003.501261434,-17.980
51.326767255,-003.501229578,-17.800
51.326772984,-003.501218806,-17.735
51.326774474,-003.501208894,-17.810
51.326767770,-003.501192221,-18.042
51.326772984,-003.501172626,-18.167
51.326775964,-003.501139280,-18.229
51.326773615,-003.501122836,-18.158
51.326773271,-003.501103298,-18.094
51.326768458,-003.501086739,-17.966
51.326766682,-003.501078546,-17.689
51.326774531,-003.501058664,-17.652
51.326773729,-003.501046747,-17.685
51.326776193,-003.501015864,-17.929
51.326771896,-003.500995295,-17.867
51.326770349,-003.500986357,-17.895
51.326771896,-003.500962064,-17.821
51.326765192,-003.500944760,-17.758
51.326771495,-003.500941094,-17.821
51.326769718,-003.500923160,-17.965
51.326766338,-003.500902476,-18.065
51.326773786,-003.500877323,-17.940
51.326765249,-003.500853775,-17.677
51.326767083,-003.500844665,-17.664
51.326770864,-003.500825872,-17.698
51.326775906,-003.500815272,-17.722
51.326771036,-003.500789088,-17.740
51.326768000,-003.500777686,-17.777
51.326770463,-003.500745085,-17.700
51.326765479,-003.500733625,-17.628
51.326772068,-003.500724687,-17.561
51.326774417,-003.500693461,-17.752
51.326765650,-003.500679424,-17.724
51.326766567,-003.500667965,-17.734
51.326772927,-003.500653297,-17.778
51.326776078,-003.500632613,-17.763
51.326774245,-003.500600585,-17.729
51.326774474,-003.500583969,-17.711
51.326771437,-003.500571994,-17.558
51.326775735,-003.500563973,-17.574
51.326765078,-003.500530856,-17.663
51.326766854,-003.500524954,-17.661
51.326768114,-003.500495275,-17.609
51.326765937,-003.500488973,-17.665
51.326771724,-003.500463018,-17.680
51.326771036,-003.500443537,-17.655
51.326765822,-003.500429156,-17.613
51.326766682,-003.500414832,-17.657
51.326767484,-003.500392257,-17.710
51.326771036,-003.500381887,-17.715
51.326765536,-003.500365386,-17.763
51.326765994,-003.500330722,-17.661
51.326769031,-003.500322471,-17.514
51.326765307,-003.500309178,-17.634
51.326765307,-003.500292333,-17.738
51.326767026,-003.500274343,-17.729
51.326767942,-003.500256638,-17.785
51.326765020,-003.500235439,-17.825
51.326767026,-003.500221287,-17.873
51.326771323,-003.500186909,-17.903
51.326775162,-003.500181237,-17.874
51.326766624,-003.500158720,-17.942
51.326765307,-003.500147948,-17.925
51.326765765,-003.500117237,-17.868
51.326765593,-003.500113399,-17.851
51.326770120,-003.500080339,-17.792
51.326768057,-003.500073406,-17.816
51.326766854,-003.500060629,-17.844
51.326769146,-003.500026252,-17.821
51.326768171,-003.500015022,-17.777
51.326774417,-003.500005740,-17.801
51.326767484,-003.499987749,-17.827
51.326769375,-003.499953773,-17.797
51.326769948,-003.499947012,-17.754
51.326767026,-003.499935094,-17.778
51.326771094,-003.499916702,-17.859
51.326771896,-003.499882783,-17.893
51.326772927,-003.499864449,-17.860
51.326776021,-003.499850755,-17.749
51.326768057,-003.499841530,-17.744
51.326775964,-003.499811908,-17.772
51.326767885,-003.499798444,-17.746
51.326773729,-003.499777645,-17.753
51.326770521,-003.499757936,-17.687
51.326774932,-003.499746534,-17.673
51.326774589,-003.499721839,-17.649
51.326771552,-003.499703390,-17.609
51.326765479,-003.499686602,-17.579
51.326768000,-003.499670560,-17.561
51.326767312,-003.499665518,-17.554
51.326766567,-003.499643860,-17.571
51.326771036,-003.499611774,-17.598
51.326772010,-003.499594929,-17.517
51.326768343,-003.499584329,-17.292
51.326765249,-003.499560781,-17.347
51.326767312,-003.499557572,-17.523
51.326765192,-003.499539696,-17.649
51.326765421,-003.499520044,-17.708
51.326766796,-003.499500219,-17.740
51.326766624,-003.499472373,-17.773
51.326765708,-003.499467962,-17.839
51.326766395,-003.499443038,-17.876
51.326770692,-003.499416109,-17.860
51.326765765,-003.499401212,-17.838
51.326767026,-003.499394738,-17.877
51.326765364,-003.499376861,-17.898
51.326765249,-003.499345750,-17.987
51.326773099,-003.499324837,-17.961
51.326766338,-003.499310857,-17.945
51.326765937,-003.499288511,-17.895
51.326767484,-003.499273958,-17.841
51.326775391,-003.499259004,-17.585
51.326772698,-003.499236315,-17.608
51.326773729,-003.499223824,-17.511
51.326767713,-003.499216032,-17.646
51.326767484,-003.499189676,-17.540
51.326766453,-003.499167617,-17.740
51.326774818,-003.499149684,-17.628
51.326774818,-003.499143095,-17.665
51.326767140,-003.499122411,-17.689
51.326767140,-003.499107227,-17.741
51.326766624,-003.499082648,-17.718
51.326772354,-003.499064599,-17.764
51.326775333,-003.499041108,-17.612
51.326769260,-003.499023060,-17.814
51.326770692,-003.499006100,-17.792
51.326766395,-003.498999626,-17.829
51.326774073,-003.498982609,-17.858
51.326770635,-003.498964618,-17.852
51.326769146,-003.498935340,-17.933
51.326774760,-003.498927720,-17.951
51.326772182,-003.498899817,-17.969
51.326765421,-003.498886753,-17.965
51.326766854,-003.498863491,-17.900
51.326773958,-003.498849798,-17.927
51.326776136,-003.498822296,-17.780
51.326771609,-003.498804935,-17.597
51.326768802,-003.498797888,-17.541
51.326776021,-003.498780069,-17.629
51.326772182,-003.498754858,-17.621
51.326771036,-003.498738185,-17.415
51.326772354,-003.498719106,-17.118
51.326776136,-003.498710569,-17.203
51.326772984,-003.498686046,-16.700
51.326774875,-003.498660378,-16.828
51.326773958,-003.498643819,-16.453
51.326775964,-003.498625255,-15.166
51.326775620,-003.498607666,-15.019
51.326776078,-003.498589216,-15.794
51.326775964,-003.498570996,-15.433
51.326776078,-003.498553120,-14.456
51.326774875,-003.498548880,-14.457
51.326775677,-003.498532264,-15.500
51.326775964,-003.498499835,-14.766
51.326774932,-003.498482131,-14.373
51.326766624,-003.498462650,-14.673
51.326775162,-003.498445461,-12.960
51.326765479,-003.498442310,-12.837
51.326769547,-003.498419907,-13.171
51.326769317,-003.498407302,-13.385
51.326768687,-003.498388681,-13.707
51.326772010,-003.498367195,-14.079
51.326765536,-003.498353845,-14.453
51.326765135,-003.498335854,-14.850
51.326766281,-003.498318035,-15.168
51.326765192,-003.498299643,-15.509
51.326765135,-003.498270022,-14.743
51.326766166,-003.498261886,-14.861
51.326765708,-003.498245785,-15.101
51.326765421,-003.498226133,-15.337
51.326766109,-003.498209403,-15.440
51.326765020,-003.498190724,-15.893
51.326765192,-003.498172390,-16.190
51.326765479,-003.498156289,-16.758
51.326766968,-003.498129475,-17.026
51.326765650,-003.498107932,-17.206
51.326768114,-003.498100770,-17.241
51.326772182,-003.498082607,-17.266
51.326771437,-003.498061522,-17.255
51.326767713,-003.498039177,-17.312
51.326766109,-003.498018608,-17.344
51.326765994,-003.497999242,-17.348
51.326765650,-003.497992481,-17.368
51.326775735,-003.497964520,-17.420
51.326772526,-003.497942748,-17.351
51.326768744,-003.497927737,-17.242
51.326768057,-003.497919314,-17.292
51.326767942,-003.497903099,-17.348
51.326765650,-003.497877030,-17.408
51.326771094,-003.497866774,-17.122
51.326771896,-003.497837095,-17.469
51.326770234,-003.497831652,-17.389
51.326770692,-003.497811942,-17.205
51.326774130,-003.497794180,-17.527
51.326766281,-003.497778023,-17.440
51.326770177,-003.497754073,-17.562
51.326774875,-003.497735108,-17.561
51.326765994,-003.497724795,-17.598
51.326772698,-003.497702621,-17.547
51.326771781,-003.497673974,-17.499
51.326766510,-003.497660910,-17.491
51.326775104,-003.497644695,-17.543
51.326775219,-003.497627621,-17.553
51.326771724,-003.497610031,-17.499
51.326775047,-003.497598687,-17.487
51.326771036,-003.497566143,-17.460
51.326767828,-003.497561731,-17.480
51.326774589,-003.497539386,-17.490
51.326771151,-003.497513775,-17.476
51.326775448,-003.497508503,-17.490
51.326771380,-003.497478480,-17.577
51.326776021,-003.497467651,-17.562
51.326766796,-003.497441811,-17.518
51.326768114,-003.497430065,-17.515
51.326773099,-003.497411043,-17.524
51.326765249,-003.497401188,-17.582
51.326772354,-003.497371337,-17.563
51.326767770,-003.497362170,-17.610
51.326775620,-003.497330142,-17.599
51.326768057,-003.497315588,-17.477
51.326769890,-003.497310432,-17.548
51.326770406,-003.497292556,-17.526
51.326765536,-003.497272731,-17.622
51.326766395,-003.497244313,-17.655
51.326765593,-003.497238640,-17.647
51.326766166,-003.497210451,-17.752
51.326767484,-003.497202945,-17.831
51.326775162,-003.497169943,-17.893
51.326776136,-003.497156306,-17.730
51.326771151,-003.497135680,-17.660
51.326769890,-003.497126913,-17.644
51.326768286,-003.497111043,-17.705
51.326766338,-003.497095573,-17.716
51.326775047,-003.497076952,-17.763
51.326765078,-003.497060393,-17.767
51.326775448,-003.497040855,-17.834
51.326774302,-003.497017364,-17.811
51.326775677,-003.496989060,-17.805
51.326772182,-003.496972444,-17.798
51.326774703,-003.496968605,-17.768
51.326775276,-003.496937723,-17.708
51.326769146,-003.496933712,-17.723
51.326774990,-003.496900251,-17.728
51.326765307,-003.496894522,-17.714
51.326766682,-003.496877906,-17.722
51.326772927,-003.496861978,-17.772
51.326765593,-003.496844732,-17.803
51.326765994,-003.496817631,-17.819
51.326765020,-003.496807318,-17.857
51.326767255,-003.496786748,-17.939
51.326765479,-003.496772711,-17.978
51.326767942,-003.496749965,-18.073
51.326765421,-003.496726244,-18.108
51.326765421,-003.496712092,-18.130
51.326776136,-003.496692726,-18.178
51.326775276,-003.496679262,-18.139
51.326774531,-003.496649296,-18.022
51.326775333,-003.496631248,-17.855
51.326776078,-003.496620018,-17.867
51.326776193,-003.496595381,-17.904
51.326771896,-003.496577562,-17.891
51.326769547,-003.496569998,-17.895
51.326775505,-003.496543814,-17.894
51.326774130,-003.496537626,-17.878
51.326772641,-003.496517516,-17.860
51.326769088,-003.496496202,-17.919
51.326772182,-003.496472023,-17.956
51.326774589,-003.496460334,-17.952
51.326774245,-003.496442000,-17.965
51.326773500,-003.496428249,-18.083
51.326766338,-003.496397309,-18.087
51.326766453,-003.496379146,-18.039
51.326766109,-003.496373016,-18.032
51.326774474,-003.496350957,-18.007
51.326776021,-003.496328153,-17.838
51.326775849,-003.496311193,-17.711
51.326773901,-003.496289994,-17.650
51.326769661,-003.496275040,-17.599
51.326769203,-003.496268164,-17.662
51.326783813,-003.501372703,-18.018
51.326782495,-003.501370411,-17.940
51.326779631,-003.501336778,-17.937
51.326776995,-003.501321537,-17.930
51.326787079,-003.501316553,-18.003
51.326776823,-003.501284811,-18.058
51.326776537,-003.501279941,-18.024
51.326779230,-003.501252324,-18.089
51.326777854,-003.501229635,-17.866
51.326780089,-003.501215712,-17.748
51.326780605,-003.501208321,-17.759
51.326786793,-003.501191018,-17.982
51.326786220,-003.501174631,-18.134
51.326786048,-003.501152630,-18.187
51.326784730,-003.501122263,-18.145
51.326784673,-003.501111147,-18.098
51.326777511,-003.501086396,-17.938
51.326777683,-003.501072645,-17.698
51.326776823,-003.501058550,-17.604
51.326786907,-003.501047893,-17.714
51.326786220,-003.501021021,-17.868
51.326785188,-003.501000108,-17.848
51.326786621,-003.500982862,-17.521
51.326785819,-003.500976101,-17.506
51.326787366,-003.500952725,-17.551
51.326786907,-003.500934619,-17.612
51.326787194,-003.500922415,-17.750
51.326787423,-003.500888267,-17.838
51.326786048,-003.500870677,-17.726
51.326776766,-003.500857785,-17.677
51.326777740,-003.500846727,-17.745
51.326781751,-003.500831544,-17.714
51.326778886,-003.500813668,-17.743
51.326777052,-003.500788572,-17.814
51.326782610,-003.500764909,-17.827
51.326784615,-003.500747778,-17.709
51.326780204,-003.500734141,-17.607
51.326777854,-003.500724515,-17.659
51.326782610,-003.500702628,-17.714
51.326787022,-003.500688992,-17.705
51.326787136,-003.500656448,-17.705
51.326786162,-003.500648713,-17.671
51.326785589,-003.500624305,-17.641
51.326786334,-003.500610096,-17.622
51.326783469,-003.500595256,-17.642
51.326783928,-003.500581906,-17.610
51.326777625,-003.500562941,-17.640
51.326782553,-003.500534866,-17.735
51.326777167,-003.500518308,-17.686
51.326776422,-003.500499973,-17.668
51.326777339,-003.500491035,-17.674
51.326778485,-003.500466341,-17.664
51.326784501,-003.500444568,-17.662
51.326787308,-003.500435516,-17.703
51.326778542,-003.500413571,-17.732
51.326777052,-003.500395466,-17.743
51.326778370,-003.500382402,-17.794
51.326785589,-003.500354557,-17.775
51.326778084,-003.500330492,-17.776
51.326777224,-003.500315080,-17.750
51.326776709,-003.500311642,-17.747
51.326776995,-003.500290844,-17.807
51.326777224,-003.500271363,-17.846
51.326777912,-003.500248330,-17.869
51.326776479,-003.500239392,-17.908
51.326776307,-003.500216073,-17.960
51.326786334,-003.500190748,-17.911
51.326782725,-003.500181294,-17.880
51.326787251,-003.500167314,-17.919
51.326787308,-003.500148120,-17.971
51.326778943,-003.500115920,-17.971
51.326777683,-003.500097299,-17.882
51.326779516,-003.500081084,-17.864
51.326779974,-003.500077073,-17.860
51.326786162,-003.500044357,-17.876
51.326784902,-003.500029460,-17.817
51.326778599,-003.500015251,-17.849
51.326777224,-003.500004136,-17.834
51.326780662,-003.499988150,-17.905
51.326777396,-003.499956637,-17.812
51.326787423,-003.499948845,-17.742
51.326777740,-003.499934693,-17.815
51.326777453,-003.499916874,-17.879
51.326783584,-003.499893555,-17.901
51.326783871,-003.499867714,-17.799
51.326776823,-003.499856198,-17.745
51.326786678,-003.499845197,-17.746
51.326779401,-003.499811851,-17.743
51.326777740,-003.499806121,-17.744
51.326776594,-003.499775869,-17.756
51.326785647,-003.499757305,-17.687
51.326787194,-003.499738971,-17.540
51.326785761,-003.499730949,-17.544
51.326780547,-003.499715709,-17.560
51.326779631,-003.499700583,-17.633
51.326776537,-003.499669013,-17.571
51.326776479,-003.499655262,-17.590
51.326786392,-003.499631026,-17.560
51.326781292,-003.499613092,-17.494
51.326780433,-003.499606388,-17.449
51.326776938,-003.499593669,-17.491
51.326777396,-003.499561812,-17.448
51.326776938,-003.499555395,-17.658
51.326776479,-003.499537232,-17.702
51.326779516,-003.499514600,-17.785
51.326776422,-003.499503600,-17.827
51.326781063,-003.499477702,-17.662
51.326779344,-003.499458852,-17.849
51.326779631,-003.499433355,-17.811
51.326778370,-003.499431923,-17.928
51.326786735,-003.499412557,-17.913
51.326781579,-003.499393191,-17.869
51.326778141,-003.499378179,-17.770
51.326778886,-003.499348500,-18.026
51.326786964,-003.499336124,-17.996
51.326780146,-003.499309252,-17.936
51.326786735,-003.499290001,-17.794
51.326786105,-003.499274302,-17.647
51.326778141,-003.499254592,-17.616
51.326782610,-003.499237575,-17.594
51.326780719,-003.499233851,-17.529
51.326777052,-003.499215287,-17.689
51.326777052,-003.499197927,-17.715
51.326780547,-003.499173290,-17.739
51.326778084,-003.499149053,-17.607
51.326777969,-003.499140975,-17.505
51.326777052,-003.499125218,-17.759
51.326779287,-003.499105279,-17.766
51.326783756,-003.499073251,-17.755
51.326778141,-003.499069068,-17.775
51.326783126,-003.499054000,-17.810
51.326780089,-003.499031425,-17.773
51.326786449,-003.499017388,-17.738
51.326786678,-003.498986906,-17.743
51.326787366,-003.498979974,-17.753
51.326787194,-003.498963816,-17.864
51.326782667,-003.498933908,-17.797
51.326787136,-003.498911620,-17.821
51.326786964,-003.498905890,-17.772
51.326787136,-003.498891967,-17.818
51.326786850,-003.498862002,-17.805
51.326781693,-003.498843724,-17.644
51.326782037,-003.498834786,-17.529
51.326786964,-003.498807685,-17.676
51.326787136,-003.498793533,-17.443
51.326786793,-003.498784366,-17.443
51.326786793,-003.498750160,-17.181
51.326783756,-003.498735951,-16.787
51.326785647,-003.498727643,-16.687
51.326786907,-003.498696703,-16.287
51.326787251,-003.498692922,-16.303
51.326787136,-003.498666967,-16.328
51.326778370,-003.498642330,-15.177
51.326786334,-003.498624912,-14.736
51.326784386,-003.498615687,-14.647
51.326786907,-003.498587899,-14.648
51.326786563,-003.498570423,-14.575
51.326787480,-003.498561944,-13.883
51.326787194,-003.498549109,-12.813
51.326785188,-003.498531176,-14.557
51.326786506,-003.498501038,-14.636
51.326787308,-003.498480927,-13.762
51.326786621,-003.498463910,-13.588
51.326780834,-003.498450331,-12.942
51.326782553,-003.498438414,-12.816
51.326783068,-003.498421913,-13.074
51.326776422,-003.498407360,-13.523
51.326776880,-003.498390056,-14.034
51.326776766,-003.498369430,-14.412
51.326776766,-003.498353673,-14.803
51.326776422,-003.498335396,-15.169
51.326777625,-003.498317577,-15.519
51.326778198,-003.498299643,-15.635
